timestamp,amcl_pose_x,amcl_pose_y,amcl_pose_z,amcl_pose_qx,amcl_pose_qy,amcl_pose_qz,amcl_pose_qw,odom_x,odom_y,odom_vx,odom_vy,odom_angular_z,cmd_vel_vx,cmd_vel_vy,cmd_vel_angular_z,goal_x,goal_y,goal_z,goal_qx,goal_qy,goal_qz,goal_qw
2025-08-20 13:10:30.700,,,,,,,,4.3702686366576025,-4.20097893906822,-1.4210854715202004e-12,0.0,-0.48717948717978643,0.0,0.0,-0.48717948717948684,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2025-08-20 13:10:30.800,4.2870910757910625,-4.015801559162553,0.0,0.0,0.0,-0.5030234447302283,0.864272766001414,4.370268636657572,-4.200978939068196,-9.325873406851315e-13,0.0,-0.43589743589758967,0.0,0.0,-0.43589743589743557,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2025-08-20 13:10:30.900,4.2870910757910625,-4.015801559162553,0.0,0.0,0.0,-0.5030234447302283,0.864272766001414,4.370268636657555,-4.200978939068153,-9.325873406851315e-13,0.0,-0.43589743589758967,0.0,0.0,-0.43589743589743557,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2025-08-20 13:10:31.000,,,,,,,,4.370268636657539,-4.2009789390681105,-9.325873406851315e-13,0.0,-0.43589743589758967,0.0,0.0,-0.27589743589743554,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2025-08-20 13:10:31.100,,,,,,,,4.370268823217147,-4.200979319442701,-4.440892098500626e-13,0.0,-0.33948717948780244,0.0,0.0,-0.3394871794871792,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2025-08-20 13:10:31.200,,,,,,,,4.37026882321712,-4.2009793194426255,-9.325873406851315e-13,0.0,-0.3846153846126076,0.0,0.0,-0.3846153846153843,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2025-08-20 13:10:31.300,,,,,,,,4.370268379633537,-4.200978132293544,-0.00012673157909759425,0.0,-0.49774436810807343,0.0,0.0,-0.5446153846153843,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2025-08-20 13:10:31.400,,,,,,,,4.3702675494775995,-4.200975730967218,-4.263256414560601e-12,0.0,-0.8646153846140316,0.0,0.0,-0.8646153846153843,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2025-08-20 13:10:31.500,4.273314293142693,-3.971989978666833,0.0,0.0,0.0,-0.6021097044454257,0.7984133665042452,4.370267187408038,-4.200974512929637,-6.084022174945858e-12,0.0,-0.9999999999983503,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2025-08-20 13:10:31.600,4.273314293142693,-3.971989978666833,0.0,0.0,0.0,-0.6021097044454257,0.7984133665042452,4.370267187407952,-4.2009745129292835,-6.084022174945858e-12,0.0,-0.9999999999983503,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
